,ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW,SEX,AGE,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,EMPLOYMENT_DURATION,PROPERTY,HOUSING,CURRENT_RESIDENCE_DURATION,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
1072,822100,420.0,NONE,3.0,CAR_USED,3601.0,CO-APPLICANT,1,M,33.0,3.0,1.0,1.0,1.0,0.0,REAL_ESTATE,FREE,2.0,26.99,NO_CREDITS,100.77,1.0
1073,796629,248.0,NONE,2.0,CAR_USED,1367.0,NONE,1,M,45.0,,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,RENT,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,984.06,1.0
1074,422430,1178.0,NONE,5.0,OTHER,5877.0,NONE,1,M,38.0,2.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,536.27,1.0
1075,880543,744.0,NONE,3.0,RETRAINING,4177.0,CO-APPLICANT,0,M,19.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,RENT,4.0,86.95,CREDITS_PAID_TO_DATE,90.05,1.0
1076,473118,1302.0,BANK,4.0,EDUCATION,5964.0,CO-APPLICANT,0,M,49.0,0.0,2.0,0.0,1.0,9.0,UNKNOWN,RENT,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1077,279910,744.0,NONE,4.0,BUSINESS,3119.0,NONE,1,M,41.0,3.0,1.0,0.0,1.0,9.0,UNKNOWN,OWN,4.0,0,OUTSTANDING_CREDIT,489.54,2.0
1078,898367,124.0,STORES,1.0,CAR_NEW,250.0,NONE,0,M,33.0,3.0,1.0,1.0,1.0,0.0,REAL_ESTATE,,1.0,-2193.15,ALL_CREDITS_PAID_BACK,86.87,1.0
1079,1019868,810.0,NONE,5.0,RADIO_TV,6145.0,CO-APPLICANT,0,M,56.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1080,966714,775.0,NONE,3.0,RADIO_TV,1657.0,NONE,1,M,28.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,2.0,-1062.76,CREDITS_PAID_TO_DATE,82.59,1.0
1081,507296,750.0,STORES,5.0,CAR_USED,8070.0,NONE,1,M,41.0,1.0,1.0,1.0,1.0,12.0,,OWN,5.0,NO_CHECKING,,605.63,2.0
1082,147788,900.0,NONE,3.0,FURNITURE,2034.0,NONE,1,M,39.0,3.0,1.0,0.0,1.0,8.0,CAR_OTHER,RENT,2.0,0,CREDITS_PAID_TO_DATE,25214.5,1.0
1083,843233,870.0,NONE,4.0,APPLIANCES,6859.0,NONE,0,F,47.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,172.84,2.0
1084,804855,540.0,STORES,3.0,RADIO_TV,4010.0,NONE,1,M,34.0,1.0,1.0,1.0,1.0,5.0,UNKNOWN,RENT,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
1085,895236,270.0,STORES,1.0,FURNITURE,2219.0,NONE,1,F,29.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,1.0,-9.88,PRIOR_PAYMENTS_DELAYED,77.77,2.0
1086,1129100,868.0,NONE,4.0,APPLIANCES,4770.0,NONE,1,M,45.0,3.0,1.0,1.0,1.0,8.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,689.97,2.0
1087,1048389,690.0,NONE,4.0,BUSINESS,3364.0,CO-APPLICANT,1,M,37.0,3.0,1.0,1.0,1.0,11.0,CAR_OTHER,OWN,3.0,108.93,OUTSTANDING_CREDIT,6996.18,2.0
1088,870757,390.0,BANK,3.0,FURNITURE,2551.0,NONE,1,F,37.0,0.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0,36.79,CREDITS_PAID_TO_DATE,90.76,2.0
1089,753238,1110.0,STORES,3.0,BUSINESS,861.0,NONE,1,F,36.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,1.0,13.62,PRIOR_PAYMENTS_DELAYED,346.64,2.0
1090,1067526,690.0,NONE,2.0,RADIO_TV,2298.0,NONE,0,M,43.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,736.72,2.0
1091,1227998,720.0,NONE,3.0,FURNITURE,2741.0,NONE,1,M,43.0,3.0,2.0,1.0,1.0,3.0,UNKNOWN,OWN,1.0,-44.6,PRIOR_PAYMENTS_DELAYED,551.76,2.0
1092,1105550,1302.0,NONE,4.0,RETRAINING,7711.0,CO-APPLICANT,0,M,54.0,3.0,2.0,1.0,1.0,10.0,UNKNOWN,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1093,326885,124.0,NONE,2.0,RADIO_TV,250.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,190.04,ALL_CREDITS_PAID_BACK,55.84,1.0
1094,996161,420.0,NONE,2.0,CAR_NEW,4120.0,NONE,1,M,26.0,3.0,1.0,,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0,-241.29,ALL_CREDITS_PAID_BACK,145.68,1.0
1095,189774,870.0,NONE,3.0,CAR_USED,3351.0,NONE,1,M,49.0,3.0,2.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1096,300646,750.0,BANK,3.0,FURNITURE,3292.0,NONE,0,M,43.0,1.0,1.0,0.0,1.0,6.0,CAR_OTHER,RENT,4.0,151.71,OUTSTANDING_CREDIT,581.69,1.0
1097,489654,570.0,BANK,3.0,FURNITURE,4398.0,NONE,1,M,30.0,1.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,3.0,177.58,ALL_CREDITS_PAID_BACK,81.89,1.0
1098,32133,868.0,NONE,3.0,APPLIANCES,5440.0,NONE,0,F,40.0,3.0,1.0,1.0,1.0,7.0,UNKNOWN,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,487.0,2.0
1099,835851,240.0,NONE,4.0,VACATION,4657.0,NONE,1,F,34.0,2.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,48.83,1.0
1100,788229,270.0,BANK,1.0,CAR_NEW,250.0,NONE,1,M,,0.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-26.04,ALL_CREDITS_PAID_BACK,67.45,1.0
1101,99231,465.0,NONE,3.0,CAR_NEW,1327.0,NONE,1,F,39.0,3.0,,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,194.06,CREDITS_PAID_TO_DATE,48.0,1.0
1102,826068,1085.0,NONE,4.0,REPAIRS,5493.0,NONE,0,M,49.0,3.0,2.0,1.0,1.0,7.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,937.6,2.0
1103,758814,780.0,NONE,5.0,FURNITURE,8166.0,CO-APPLICANT,0,F,56.0,3.0,1.0,0.0,0.0,10.0,UNKNOWN,OWN,4.0,NO_CHECKING,OUTSTANDING_CREDIT,1161.48,2.0
1104,1049746,930.0,NONE,3.0,EDUCATION,6128.0,NONE,0,F,40.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,21878.28,2.0
1105,396778,1085.0,STORES,4.0,CAR_USED,5871.0,NONE,1,M,36.0,1.0,2.0,1.0,1.0,2.0,CAR_OTHER,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,377.39,2.0
1106,93543,990.0,BANK,4.0,FURNITURE,5692.0,NONE,1,F,38.0,0.0,1.0,1.0,1.0,4.0,UNKNOWN,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,505.63,2.0
1107,804409,775.0,BANK,3.0,RADIO_TV,5900.0,NONE,1,M,42.0,0.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,2.0,NO_CHECKING,ALL_CREDITS_PAID_BACK,239.93,2.0
1108,8449,465.0,STORES,2.0,CAR_USED,1420.0,NONE,1,M,35.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,RENT,3.0,-47.08,PRIOR_PAYMENTS_DELAYED,424.62,1.0
1109,985379,124.0,NONE,3.0,CAR_NEW,3692.0,NONE,1,,30.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,2082.09,ALL_CREDITS_PAID_BACK,798.89,1.0
1110,1273645,837.0,NONE,4.0,FURNITURE,4122.0,CO-APPLICANT,1,F,47.0,3.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,405.32,1.0
1111,330220,744.0,STORES,3.0,RETRAINING,2410.0,NONE,1,F,37.0,1.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,1.0,54.55,PRIOR_PAYMENTS_DELAYED,288.87,1.0
1112,980542,496.0,NONE,3.0,RADIO_TV,1733.0,NONE,0,M,47.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,2721.0,1.0
1113,161976,870.0,NONE,4.0,RADIO_TV,1855.0,NONE,1,M,40.0,3.0,1.0,0.0,1.0,8.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,905.59,1.0
1114,898085,744.0,STORES,3.0,CAR_USED,250.0,NONE,1,F,21.0,3.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,RENT,2.0,-185.92,PRIOR_PAYMENTS_DELAYED,276.88,1.0
1115,774186,1240.0,NONE,5.0,RADIO_TV,7251.0,CO-APPLICANT,0,M,55.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,12285.58,2.0
1116,968844,682.0,NONE,4.0,RADIO_TV,4662.0,NONE,0,F,42.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,4.0,5581.71,PRIOR_PAYMENTS_DELAYED,289.71,2.0
1117,296227,570.0,NONE,3.0,CAR_NEW,3307.0,NONE,1,M,36.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,28.79,ALL_CREDITS_PAID_BACK,503.59,3.0
1118,59121,240.0,NONE,3.0,VACATION,2674.0,NONE,1,F,21.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,5809.26,CREDITS_PAID_TO_DATE,95.86,2.0
1119,534783,1054.0,NONE,4.0,APPLIANCES,8200.0,CO-APPLICANT,0,M,53.0,3.0,2.0,1.0,1.0,10.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1120,320793,990.0,NONE,4.0,REPAIRS,5034.0,NONE,0,F,43.0,3.0,1.0,1.0,1.0,11.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,851.9,2.0
1121,1274722,,NONE,2.0,BUSINESS,4300.0,NONE,1,F,39.0,3.0,1.0,1.0,1.0,0.0,CAR_OTHER,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,138.87,2.0
1122,1038503,1230.0,NONE,5.0,REPAIRS,4336.0,CO-APPLICANT,0,M,52.0,3.0,1.0,1.0,1.0,10.0,CAR_OTHER,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,1834.58,2.0
1123,1296074,780.0,,4.0,EDUCATION,5107.0,NONE,1,M,26.0,2.0,1.0,1.0,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,769.31,2.0
1124,994318,870.0,NONE,3.0,RADIO_TV,3668.0,NONE,0,M,40.0,3.0,1.0,0.0,1.0,12.0,UNKNOWN,OWN,2.0,80.53,OUTSTANDING_CREDIT,476.03,2.0
1125,1220016,660.0,STORES,4.0,APPLIANCES,4993.0,NONE,1,M,48.0,1.0,2.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1126,29318,775.0,NONE,4.0,CAR_USED,8708.0,NONE,1,M,43.0,2.0,1.0,0.0,1.0,4.0,CAR_OTHER,FREE,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,393.87,2.0
1127,839628,1116.0,NONE,3.0,APPLIANCES,5035.0,NONE,0,M,33.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,813.85,
1128,727585,480.0,NONE,3.0,FURNITURE,250.0,NONE,1,F,22.0,3.0,1.0,,1.0,3.0,REAL_ESTATE,OWN,2.0,143.01,ALL_CREDITS_PAID_BACK,66.75,1.0
1129,641629,1020.0,STORES,3.0,RADIO_TV,3532.0,NONE,0,F,45.0,1.0,2.0,1.0,1.0,6.0,UNKNOWN,FREE,4.0,10782.44,PRIOR_PAYMENTS_DELAYED,835.04,2.0
1130,824496,240.0,NONE,3.0,FURNITURE,3905.0,NONE,1,M,24.0,2.0,1.0,1.0,1.0,7.0,REAL_ESTATE,OWN,3.0,58.64,ALL_CREDITS_PAID_BACK,66.45,1.0
1131,743818,992.0,BANK,2.0,CAR_USED,3862.0,NONE,1,M,24.0,0.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0,108.73,CREDITS_PAID_TO_DATE,475.88,1.0
1132,1081626,124.0,BANK,2.0,RADIO_TV,950.0,NONE,1,M,22.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-1459.14,ALL_CREDITS_PAID_BACK,74.79,1.0
1133,1090842,780.0,NONE,4.0,BUSINESS,4440.0,NONE,1,M,30.0,2.0,2.0,1.0,1.0,1.0,SAVINGS_INSURANCE,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,210.6,1.0
1134,372849,310.0,NONE,3.0,CAR_NEW,6669.0,NONE,1,M,47.0,3.0,1.0,1.0,1.0,6.0,UNKNOWN,FREE,3.0,-60.6,PRIOR_PAYMENTS_DELAYED,920.57,3.0
1135,228576,750.0,NONE,4.0,CAR_USED,1773.0,NONE,0,F,45.0,3.0,1.0,1.0,1.0,12.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,670.47,1.0
1136,709608,720.0,NONE,4.0,APPLIANCES,3822.0,NONE,1,M,30.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,2.0,0,ALL_CREDITS_PAID_BACK,992.75,1.0
1137,30678,390.0,STORES,2.0,CAR_NEW,2436.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,-131.28,ALL_CREDITS_PAID_BACK,3.73,1.0
1138,125333,240.0,BANK,2.0,CAR_NEW,899.0,NONE,1,M,27.0,1.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,364.83,1.0
1139,547525,450.0,STORES,2.0,CAR_NEW,2326.0,NONE,1,M,28.0,1.0,1.0,1.0,1.0,0.0,CAR_OTHER,RENT,3.0,-20.02,CREDITS_PAID_TO_DATE,533.01,1.0
1140,775660,341.0,NONE,3.0,CAR_USED,3402.0,NONE,0,F,25.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,RENT,3.0,0,CREDITS_PAID_TO_DATE,94.49,1.0
1141,71148,217.0,STORES,2.0,CAR_USED,250.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,-166.13,ALL_CREDITS_PAID_BACK,100.72,1.0
1142,1302024,390.0,NONE,1.0,CAR_USED,403.0,NONE,1,M,26.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,-25.65,PRIOR_PAYMENTS_DELAYED,80.35,1.0
1143,1227755,960.0,NONE,4.0,CAR_USED,2449.0,NONE,0,F,30.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,910.2,2.0
1144,1199145,775.0,NONE,1.0,CAR_NEW,2750.0,NONE,1,M,38.0,3.0,2.0,1.0,1.0,0.0,REAL_ESTATE,OWN,2.0,12.24,CREDITS_PAID_TO_DATE,46.35,1.0
1145,923851,810.0,NONE,4.0,APPLIANCES,4126.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,3.0,1325.96,OUTSTANDING_CREDIT,983.83,1.0
1146,135743,120.0,BANK,3.0,EDUCATION,790.0,NONE,1,M,19.0,1.0,1.0,0.0,1.0,1.0,REAL_ESTATE,RENT,1.0,175.97,ALL_CREDITS_PAID_BACK,65.69,1.0
1147,981106,120.0,NONE,1.0,RADIO_TV,1061.0,NONE,1,F,37.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,42.56,ALL_CREDITS_PAID_BACK,86.19,1.0
1148,333417,310.0,STORES,3.0,CAR_USED,4046.0,NONE,1,M,31.0,3.0,1.0,0.0,1.0,5.0,UNKNOWN,OWN,3.0,-15.82,PRIOR_PAYMENTS_DELAYED,77.85,1.0
1149,255724,1230.0,NONE,5.0,BUSINESS,9010.0,NONE,1,M,38.0,2.0,2.0,1.0,1.0,3.0,UNKNOWN,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,904.64,2.0
1150,145699,1110.0,NONE,2.0,APPLIANCES,3626.0,NONE,0,F,47.0,3.0,2.0,1.0,1.0,1.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,940.26,2.0
1151,923396,558.0,NONE,2.0,CAR_NEW,1410.0,NONE,0,M,34.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0,106.45,CREDITS_PAID_TO_DATE,748.56,1.0
1152,1310651,1140.0,NONE,3.0,APPLIANCES,5308.0,NONE,1,M,31.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,456.4,1.0
1153,589568,960.0,NONE,5.0,APPLIANCES,4842.0,NONE,0,F,43.0,3.0,1.0,0.0,1.0,8.0,CAR_OTHER,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,582.55,2.0
1154,867505,434.0,STORES,3.0,FURNITURE,1940.0,NONE,1,M,37.0,3.0,2.0,1.0,1.0,1.0,CAR_OTHER,OWN,3.0,-926.2,CREDITS_PAID_TO_DATE,949.34,2.0
1155,967470,868.0,STORES,4.0,APPLIANCES,5783.0,NONE,1,M,48.0,1.0,2.0,1.0,1.0,5.0,CAR_OTHER,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,939.78,2.0
1156,44292,390.0,NONE,3.0,FURNITURE,1276.0,NONE,1,M,23.0,3.0,1.0,0.0,1.0,1.0,REAL_ESTATE,OWN,1.0,-290.54,CREDITS_PAID_TO_DATE,792.05,1.0
1157,281039,750.0,NONE,,CAR_NEW,2783.0,NONE,0,M,22.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,3.0,-213.91,CREDITS_PAID_TO_DATE,92.26,1.0
1158,93153,900.0,NONE,2.0,EDUCATION,2875.0,NONE,1,M,,3.0,1.0,1.0,1.0,1.0,REAL_ESTATE,OWN,3.0,10.51,CREDITS_PAID_TO_DATE,86.5,2.0
1159,682200,620.0,NONE,3.0,RADIO_TV,3626.0,NONE,1,M,35.0,3.0,1.0,1.0,1.0,1.0,UNKNOWN,OWN,4.0,0,PRIOR_PAYMENTS_DELAYED,206.06,2.0
1160,91295,651.0,NONE,3.0,RADIO_TV,4722.0,NONE,0,F,44.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,3.0,13353.37,CREDITS_PAID_TO_DATE,91.28,2.0
1161,869320,403.0,NONE,2.0,CAR_NEW,1531.0,NONE,1,F,20.0,3.0,,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,0,CREDITS_PAID_TO_DATE,51.69,1.0
1162,1270921,660.0,NONE,3.0,RADIO_TV,3273.0,NONE,1,M,28.0,2.0,1.0,1.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,459.75,1.0
1163,896366,690.0,NONE,4.0,APPLIANCES,2232.0,NONE,1,M,31.0,3.0,1.0,0.0,1.0,12.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,825.66,1.0
1164,623429,450.0,NONE,3.0,REPAIRS,2485.0,NONE,1,F,30.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,169.89,CREDITS_PAID_TO_DATE,12.12,1.0
1165,1289966,806.0,STORES,2.0,CAR_NEW,250.0,NONE,1,F,27.0,3.0,,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,3.0,184.5,CREDITS_PAID_TO_DATE,16422.75,2.0
1166,1014306,496.0,NONE,3.0,CAR_NEW,2878.0,NONE,0,M,37.0,3.0,2.0,1.0,1.0,2.0,CAR_OTHER,RENT,3.0,60.15,,96.47,1.0
1167,168961,930.0,NONE,3.0,APPLIANCES,5251.0,NONE,1,M,49.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,831.47,1.0
1168,357030,124.0,STORES,1.0,CAR_USED,250.0,NONE,1,F,23.0,3.0,1.0,0.0,1.0,4.0,REAL_ESTATE,OWN,1.0,-1002.21,ALL_CREDITS_PAID_BACK,90.01,1.0
1169,74711,900.0,NONE,4.0,APPLIANCES,6703.0,NONE,1,M,54.0,3.0,1.0,1.0,1.0,9.0,CAR_OTHER,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1170,389905,124.0,NONE,2.0,CAR_NEW,2177.0,NONE,1,F,36.0,2.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,3.0,4913.92,ALL_CREDITS_PAID_BACK,98.37,1.0
1171,510025,120.0,BANK,1.0,CAR_USED,250.0,NONE,1,M,22.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-59.87,CREDITS_PAID_TO_DATE,11.69,1.0
1172,1112790,600.0,NONE,3.0,FURNITURE,2770.0,NONE,0,M,29.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,RENT,1.0,-211.96,PRIOR_PAYMENTS_DELAYED,47.07,1.0
1173,312856,240.0,NONE,3.0,FURNITURE,811.0,NONE,0,M,32.0,2.0,1.0,1.0,1.0,6.0,REAL_ESTATE,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,105.07,1.0
1174,490731,1550.0,NONE,5.0,APPLIANCES,7922.0,CO-APPLICANT,0,F,59.0,3.0,2.0,1.0,1.0,12.0,UNKNOWN,OWN,6.0,NO_CHECKING,OUTSTANDING_CREDIT,2182.14,3.0
1175,1314916,300.0,NONE,2.0,CAR_USED,259.0,NONE,1,F,29.0,3.0,1.0,1.0,1.0,3.0,REAL_ESTATE,OWN,2.0,-1799.31,ALL_CREDITS_PAID_BACK,488.99,1.0
1176,1023596,1200.0,NONE,5.0,REPAIRS,8673.0,CO-APPLICANT,0,M,53.0,3.0,2.0,1.0,1.0,9.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,793.72,2.0
1177,792082,690.0,NONE,4.0,BUSINESS,2995.0,NONE,1,F,42.0,3.0,1.0,1.0,1.0,5.0,UNKNOWN,RENT,3.0,52.56,OUTSTANDING_CREDIT,558.92,1.0
1178,562603,1680.0,NONE,4.0,RETRAINING,7417.0,CO-APPLICANT,0,M,49.0,3.0,2.0,1.0,1.0,12.0,CAR_OTHER,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
1179,219018,403.0,NONE,3.0,CAR_NEW,1145.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,42.83,CREDITS_PAID_TO_DATE,92.16,1.0
1180,183664,775.0,NONE,4.0,BUSINESS,6867.0,NONE,1,F,41.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,286.02,1.0
1181,515364,150.0,STORES,1.0,CAR_NEW,250.0,NONE,1,M,30.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0,-68.23,ALL_CREDITS_PAID_BACK,57.13,1.0
1182,1195163,310.0,STORES,1.0,CAR_NEW,250.0,NONE,1,F,25.0,,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,1.0,-199.24,ALL_CREDITS_PAID_BACK,14.74,1.0
1183,738788,810.0,NONE,4.0,FURNITURE,5494.0,NONE,0,F,42.0,3.0,1.0,1.0,1.0,10.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,226.76,2.0
1184,404016,570.0,NONE,3.0,RADIO_TV,4040.0,NONE,0,M,31.0,3.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0,-50.93,CREDITS_PAID_TO_DATE,91.82,2.0
1185,276534,780.0,NONE,5.0,APPLIANCES,3194.0,NONE,1,M,36.0,3.0,1.0,0.0,1.0,10.0,CAR_OTHER,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1186,395062,120.0,NONE,3.0,CAR_NEW,4199.0,NONE,0,M,42.0,2.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,2.0,0,PRIOR_PAYMENTS_DELAYED,80.85,1.0
1187,1064742,450.0,STORES,4.0,CAR_NEW,4773.0,NONE,1,M,52.0,1.0,1.0,0.0,1.0,8.0,SAVINGS_INSURANCE,RENT,4.0,53.96,PRIOR_PAYMENTS_DELAYED,1624.89,2.0
1188,438621,124.0,NONE,3.0,RADIO_TV,4539.0,NONE,1,F,37.0,2.0,1.0,0.0,0.0,4.0,SAVINGS_INSURANCE,OWN,3.0,32.58,CREDITS_PAID_TO_DATE,209.79,1.0
1189,878244,720.0,NONE,3.0,CAR_USED,3752.0,NONE,0,M,39.0,3.0,1.0,1.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1190,129514,682.0,STORES,1.0,CAR_NEW,3554.0,NONE,1,M,32.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,1.0,-35.76,PRIOR_PAYMENTS_DELAYED,71.54,1.0
1191,986564,589.0,STORES,2.0,FURNITURE,624.0,CO-APPLICANT,0,F,30.0,1.0,1.0,1.0,1.0,5.0,CAR_OTHER,OWN,3.0,6612.32,ALL_CREDITS_PAID_BACK,57.89,1.0
